Depth [m],TIME,Temperature [degrees_C],LAT,LON,STATION
0.49402499198913574,2013-07-19 12:00:00,7.3759119724719735,53.233000000000004,-55.65,SI-01
1.5413750410079956,2013-07-19 12:00:00,7.325897201505379,53.233000000000004,-55.65,SI-01
2.6456689834594727,2013-07-19 12:00:00,7.256903119053768,53.233000000000004,-55.65,SI-01
3.8194949626922607,2013-07-19 12:00:00,7.196095666091223,53.233000000000004,-55.65,SI-01
5.078224182128906,2013-07-19 12:00:00,7.123863063005708,53.233000000000004,-55.65,SI-01
6.440614223480225,2013-07-19 12:00:00,7.023972033221913,53.233000000000004,-55.65,SI-01
7.92956018447876,2013-07-19 12:00:00,6.893286735555706,53.233000000000004,-55.65,SI-01
9.572997093200684,2013-07-19 12:00:00,6.787710643185074,53.233000000000004,-55.65,SI-01
11.404999732971191,2013-07-19 12:00:00,6.667159671992447,53.233000000000004,-55.65,SI-01
13.467140197753906,2013-07-19 12:00:00,6.474596795120562,53.233000000000004,-55.65,SI-01
15.810070037841797,2013-07-19 12:00:00,6.012146507369983,53.233000000000004,-55.65,SI-01
18.495559692382812,2013-07-19 12:00:00,5.473754758831845,53.233000000000004,-55.65,SI-01
21.598819732666016,2013-07-19 12:00:00,4.834467739755592,53.233000000000004,-55.65,SI-01
25.211410522460938,2013-07-19 12:00:00,4.182265577489048,53.233000000000004,-55.65,SI-01
29.444730758666992,2013-07-19 12:00:00,2.679954190678927,53.233000000000004,-55.65,SI-01
34.43415069580078,2013-07-19 12:00:00,1.636640413042662,53.233000000000004,-55.65,SI-01
40.344051361083984,2013-07-19 12:00:00,1.0285232741875752,53.233000000000004,-55.65,SI-01
47.37369155883789,2013-07-19 12:00:00,0.588137561009644,53.233000000000004,-55.65,SI-01
55.76428985595703,2013-07-19 12:00:00,0.014727082929199753,53.233000000000004,-55.65,SI-01
65.80726623535156,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
77.85385131835938,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
92.3260726928711,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
109.72930145263672,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
130.66600036621094,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
155.85069274902344,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
186.12559509277344,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
222.47520446777344,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
266.0403137207031,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
318.1274108886719,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
380.2130126953125,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
453.9377136230469,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
541.0889282226562,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
643.5667724609375,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
763.3331298828125,2013-07-19 12:00:00,nan,53.233000000000004,-55.65,SI-01
